0.00310000000000000,0.0128000000000000,0.00270000000000000,0.00870000000000000,0.00890000000000000
0.00450000000000000,0.0324000000000000,0.00750000000000000,0.0221000000000000,0.0120000000000000
0.00690000000000000,0.0275000000000000,0.0237000000000000,0.0240000000000000,0.0108000000000000
0.00810000000000000,0.0157000000000000,0.0316000000000000,0.00780000000000000,0.0156000000000000
0.00530000000000000,0.0134000000000000,0.0231000000000000,0.00610000000000000,0.0181000000000000
0.0100000000000000,0.0125000000000000,0.0298000000000000,0.00850000000000000,0.0243000000000000
0.00820000000000000,0.0106000000000000,0.0266000000000000,0.00930000000000000,0.0207000000000000
0.00850000000000000,0.00980000000000000,a,0.00760000000000000,0.0274000000000000
0.0153000000000000,0.00970000000000000,0.0276000000000000,0.00800000000000000,0.0262000000000000
0.0188000000000000,0.0148000000000000,0.0339000000000000,0.00960000000000000,0.0330000000000000
0.0339000000000000,0.0112000000000000,0.0366000000000000,0.0119000000000000,0.0256000000000000
0.0251000000000000,0.0105000000000000,0.0285000000000000,0.00840000000000000,0.0273000000000000
0.0222000000000000,0.00800000000000000,0.0232000000000000,0.00670000000000000,0.0254000000000000
0.0194000000000000,0.00930000000000000,0.0228000000000000,0.00590000000000000,0.0222000000000000
0.0200000000000000,0.00710000000000000,0.0210000000000000,0.00480000000000000,0.0218000000000000
0.0208000000000000,0.0100000000000000,0.0205000000000000,0.00840000000000000,0.0170000000000000
